process,energy,pat_sign,pat_len,geom_sign,geom_len
23,51.210601,2.880601,0.047714,2.370407,0.193489
42,35.915445,7.086047,0.165364,5.612852,0.376872
32,85.835472,20.221043,2.994226,7.908623,1.814813
23,47.670666,22.917925,2.024357,5.777308,1.333463
42,126.501481,5.148263,0.608487,6.004948,0.675796
42,355.237324,28.500736,52.915901,2.456174,2.440762
42,74.342618,6.579700,0.107684,5.422720,0.328894
42,56.229097,7.293352,0.680037,5.249752,0.847662
42,74.664072,8.253187,0.340345,2.832454,0.444049
32,58.568989,9.236821,0.254768,2.870087,0.533283
42,50.964136,4.459185,0.033446,9.430724,0.163943
24,81.960066,8.976824,0.634737,3.821901,0.653762
24,108.278477,5.524670,2.162117,2.894305,1.997666
32,45.201158,8.744381,0.437452,5.021819,0.731654
24,44.896854,12.290756,0.360455,12.022813,0.580283
42,51.337968,8.294907,0.151848,7.307221,0.420491
23,42.361548,6.670417,0.330410,4.599487,0.567534
23,40.162516,9.867435,0.136515,5.317778,0.390532
24,66.312375,14.721790,1.299167,8.334583,1.055336
32,59.856176,4.543684,0.076920,7.595068,0.261601
32,266.753564,2.135955,0.147269,2.859845,0.432228
32,78.730783,8.551364,0.478018,5.057946,0.647797
42,93.931108,19.633266,2.618176,9.454593,1.628344
32,31.801950,5.630062,0.049592,3.001236,0.226821
23,51.286991,1.184908,0.007717,2.153594,0.089900
24,36.250783,8.062502,0.144809,9.572166,0.433559
42,84.314252,14.697588,0.776714,4.343640,0.899431
23,110.440298,0.812908,0.014073,2.624167,0.243983
23,76.482177,7.514859,0.708682,85.131683,0.833592
24,90.337450,24.057690,5.452214,7.951180,2.293213
42,117.465203,4.571974,0.572875,5.839882,0.729011
42,61.682193,15.123437,0.638270,7.758755,0.750731
23,44.684174,7.419105,0.184236,2.464567,0.328870
42,82.609031,6.525617,0.250188,2.015716,0.436935
32,32.316093,8.035428,0.230883,8.446673,0.516037
42,49.479288,6.910981,0.127299,8.486542,0.385487
32,31.093322,2.283239,0.025031,5.003751,0.149842
42,66.322915,1.618731,0.012254,7.426870,0.096630
24,33.802591,15.655859,1.272191,2.562759,1.768831
32,31.499515,1.614849,0.003470,4.576722,0.053425
42,140.797264,3.544714,0.751712,5.508639,0.793659
23,59.513334,10.718388,1.691309,2.979587,1.440947
23,109.896652,6.783917,0.835016,2.149876,0.965655
23,48.354157,53.521809,6.333156,62.263535,2.457511
24,124.986900,15.222479,7.090091,28.309515,2.799049
32,56.818658,5.703556,0.139185,4.180556,0.396071
32,52.541892,12.768034,0.431001,4.064280,0.598455
32,208.436161,16.901636,5.409003,2.037792,2.980111
32,76.604586,8.361541,1.382421,11.386939,1.129018
32,42.112115,9.888093,0.209924,6.852038,0.442598
24,65.706453,29.851149,2.760959,4.725576,1.607612
32,66.792509,11.817854,2.111458,3.353754,1.376231
42,156.421572,7.593456,2.519732,4.425835,1.444814
32,87.381378,12.537174,0.740425,12.130734,0.842184
42,130.973367,4.047558,0.180308,2.160580,0.496693
42,35.226056,17.627186,0.251329,7.637793,0.538915
42,70.276201,5.508521,0.240182,2.508587,0.478421
23,46.654611,2.527644,0.009849,4.473622,0.111972
32,83.068014,14.278563,0.702995,5.438812,0.791538
32,56.860406,5.361519,0.148723,3.910121,0.442917
32,126.752704,5.958124,0.567644,2.058719,0.667833
42,104.015659,13.186571,1.376877,3.478076,1.344850
24,73.615622,45.269100,4.393783,97.440941,2.106045
32,145.659432,11.566770,0.486802,2.624683,0.806512
24,63.301033,31.752010,5.535379,2.755800,2.208261
42,96.337197,3.354946,0.194352,5.604321,0.536234
32,135.121436,10.533970,0.879139,4.308241,0.944128
42,110.920036,34.184593,11.475159,37.605770,3.489197
32,66.264464,9.287431,0.321234,2.731495,0.536095
42,37.767664,15.879245,0.288802,65.670059,0.530287
32,40.310648,8.968440,0.119297,5.895630,0.393315
24,152.729201,11.727005,1.458654,2.973381,1.300370
32,34.790038,2.518855,0.076345,17.024239,0.287865
42,32.319570,15.617265,0.420800,8.081923,0.623722
42,63.731428,3.115639,0.022026,4.655497,0.140386
23,68.997685,61.830444,7.576364,2.787016,1.930973
24,34.549318,9.326805,0.178522,8.844979,0.415109
24,40.369146,37.701557,3.588029,20.132751,1.940705
32,104.649538,5.440928,0.599367,7.147633,0.656946
42,54.589114,22.501118,2.387915,7.039084,1.602458
24,46.715000,20.193888,1.190127,3.401020,0.998379
24,120.396707,33.052586,9.617785,25.663401,3.410805
42,65.323965,12.811879,0.354701,8.838594,0.582812
24,80.240803,29.777313,3.751207,10.552666,1.930951
32,43.923580,24.434887,1.236301,7.981783,1.170246
32,57.499352,2.771754,0.045305,2.545406,0.184602
32,62.075141,26.642166,1.489785,15.270599,1.257362
32,224.156659,11.329700,3.448590,9.890800,1.865613
42,87.528905,11.921229,1.547300,16.396763,1.306904
42,77.572454,13.381361,0.727806,2.058466,0.708788
21,64.023749,1.319254,0.014065,4.252707,0.120700
32,50.460055,10.303989,0.134066,3.190097,0.372102
42,122.488407,6.449100,0.768291,2.197573,0.898587
32,37.718010,6.436821,0.147665,2.995252,0.424080
32,152.841277,7.817195,1.011504,2.417379,1.029483
42,101.446632,10.993691,0.749018,4.976958,0.958490
24,31.698931,11.833168,1.051185,8.861872,0.976373
42,184.852967,7.997578,6.124832,8.651847,2.594921
32,46.646631,4.668388,0.341599,2.267095,0.528266
32,213.584735,10.503411,16.309938,2.448060,4.498956
24,33.476524,17.963966,0.242458,6.605171,0.465536
23,33.479605,16.882984,0.412453,7.804146,0.658997
42,223.485973,27.543161,21.997908,8.600690,4.533653
42,69.441863,8.980641,0.679551,4.037857,0.916870
24,148.210867,41.184517,103.218643,8.177065,9.353345
24,60.513090,26.454531,1.079110,10.908718,1.033509
42,54.828107,19.437073,0.893018,15.170116,0.889378
32,122.760614,6.493104,0.744075,2.127238,0.221715
42,86.869014,5.970929,0.425468,45.569679,0.650191
24,34.948500,37.555832,8.201386,50.561085,1.864520
42,34.960702,12.565543,0.219286,7.339219,0.475890
42,61.700231,10.423985,0.545903,2.377491,0.900118
32,75.025691,12.397698,2.238450,21.725561,1.534201
21,46.662554,7.562653,0.210878,2.268445,0.530289
42,44.921477,4.800313,0.064418,4.783434,0.242649
32,37.226933,4.837776,0.106010,6.395878,0.314335
24,121.141391,6.790442,0.814757,2.631449,0.789662
21,47.885292,4.807528,0.075735,3.822936,0.321051
32,214.321859,25.123852,4.699159,4.825927,1.993558
32,162.945371,15.601684,4.170719,2.644167,2.300269
32,118.340952,14.235057,2.209717,2.810539,1.539219
32,47.063536,18.383383,0.762680,18.820061,0.867964
42,73.792379,12.877452,0.735303,67.076965,0.898996
24,37.594075,6.910041,0.143889,7.247450,0.341889
32,51.763757,5.085466,0.112329,3.878191,0.319979
24,35.553544,8.542307,0.060894,5.278629,0.280189
32,76.638402,12.370790,0.624801,3.743639,0.839942
32,108.273591,25.313437,3.740120,6.111103,1.896577
42,52.386328,15.392426,0.635517,4.274066,0.137526
42,38.027740,7.566186,0.071402,19.539139,0.262098
23,87.044480,44.347755,5.416721,9.672838,2.199174
32,37.150793,5.061124,0.096044,25.434738,0.342295
32,91.640996,9.836068,1.178434,3.639716,1.087764
23,47.954602,4.472061,0.177023,3.723679,0.329676
32,110.167267,10.852866,0.623392,25.113008,0.775346
32,112.219192,38.407143,10.355167,13.669083,3.200809
24,150.911555,14.938310,2.655920,10.645513,1.630237
32,44.480920,9.060974,0.162034,9.436464,0.405561
23,357.100729,4.966883,1.192307,4.117194,0.991711
32,48.413948,3.682616,0.046556,2.442163,0.195119
24,34.944569,16.338854,0.246473,2.592169,0.575226
24,149.021814,23.377659,26.064911,5.882229,4.623787
32,181.754779,11.673875,4.553705,6.565151,1.993145
42,110.056013,25.088350,4.745901,92.426567,2.202510
32,131.978111,10.879015,1.573237,50.298832,1.210960
42,56.865678,8.192561,0.186045,6.587142,0.406589
32,175.611598,5.482936,1.022632,5.051600,1.058007
23,68.041970,22.200144,2.065630,23.399055,1.176538
23,110.978374,9.699098,3.568321,32.424400,1.913831
32,64.263303,6.168422,0.070148,7.479404,0.276685
32,49.991001,18.069962,0.960180,6.315674,0.875308
32,65.260235,35.789989,7.338275,3.039308,2.043000
32,92.253999,19.283890,5.022346,16.099892,2.228539
32,50.883737,3.399731,0.081275,3.203399,0.273784
32,226.314939,3.004197,0.888352,9.131688,0.927446
32,50.171190,3.883146,0.049751,3.219240,0.226156
24,69.151498,25.500961,2.214355,11.467418,1.398497
42,72.571468,7.948880,0.273484,6.556221,0.571950
32,133.010848,6.302967,0.371103,2.393847,0.485411
32,118.280206,12.470512,0.950058,32.310822,0.990573
32,124.298579,4.076235,0.263430,3.367011,0.626001
32,95.523313,15.909747,1.572044,2.879297,1.174620
32,72.055354,14.903271,0.612740,13.182206,0.763384
21,35.028868,2.321976,0.007081,4.763138,0.084086
42,70.068347,9.993036,0.756606,2.320419,0.977249
42,45.299331,5.147728,0.091992,2.413592,0.280335
24,47.650081,13.565708,0.322241,5.369251,0.553094
32,153.741493,24.029968,12.185247,43.209030,3.442784
23,106.512751,1.560221,0.060979,11.210783,0.272592
32,41.293270,5.099079,0.199585,15.033813,0.441724
42,116.381774,2.096744,0.102113,9.057792,0.207167
23,102.823292,16.933311,12.632043,5.347695,3.415099
32,59.841429,15.968707,0.663131,28.517200,0.832097
24,95.088378,48.475193,4.360683,3.701843,2.062867
32,347.830856,13.308474,18.350863,6.828025,4.552362
23,45.495997,26.770353,1.543439,22.511974,1.217528
21,59.157887,7.804882,0.103138,2.161468,0.387124
42,113.320563,11.221153,1.782020,20.880175,1.323222
21,58.355606,0.970171,0.010195,8.084073,0.119560
32,38.766640,4.206725,0.021455,6.281367,0.125988
32,173.947114,11.473200,1.072252,6.021228,1.029999
32,33.156643,2.973828,0.056091,6.073973,0.223353
23,164.647479,15.588723,7.739261,3.378598,2.965149
42,66.369115,4.850500,0.228078,2.688871,0.383433
42,46.921171,25.757616,1.086016,11.685637,0.985702
23,47.371312,5.806874,0.246285,44.896709,0.476851
32,59.911036,39.366184,7.076704,58.001759,2.628927
23,64.597333,5.245706,0.054713,2.786541,0.292321
42,219.129788,26.849388,12.371150,10.050526,3.618017
32,54.448467,13.465609,0.635634,2.915931,0.742241
42,54.428084,4.782966,0.069088,3.598748,0.276674
23,68.811844,67.149117,20.785185,11.652017,4.627726
42,38.702363,5.280660,0.242842,9.754701,0.530204
32,55.099870,7.294853,0.442350,5.176333,0.691773
23,94.294199,15.036964,1.267223,3.007913,1.088530
24,53.356716,16.401283,2.703952,7.044791,1.491939
42,42.400998,12.315561,0.460036,9.067070,0.717787
42,58.220728,48.738102,4.274241,11.079288,2.075308
32,141.071448,10.313840,1.674441,14.045278,1.219105
32,58.470551,7.589942,0.385931,9.607421,0.618784
42,38.365357,11.879323,0.328901,2.403484,0.456170
24,145.976516,10.086960,4.383801,6.541485,1.895318
24,58.896992,35.576775,2.625294,8.222582,1.585763
21,139.013507,5.380745,0.460041,2.042031,0.724544
32,42.959276,3.061642,0.013819,61.017509,0.100350
24,113.579240,32.954239,1.351748,7.020100,1.112757
23,55.002887,3.043808,0.157364,17.074490,0.455827
42,40.208107,7.754742,0.257740,21.170069,0.495870
21,44.923344,11.982538,0.235540,3.024739,0.521568
32,41.137750,8.575323,0.074004,6.240340,0.256533
24,142.395512,15.825351,2.089972,22.943638,1.405551
42,37.208387,2.291539,0.038441,3.937782,0.300645
32,36.772438,16.518053,1.439057,31.297838,1.119710
24,116.567315,71.233139,56.530758,12.766028,7.586780
32,88.308442,13.200365,0.685247,5.112743,0.861248
24,92.030626,8.621582,0.370836,25.713657,0.612748
24,62.595378,83.844398,6.917836,18.955305,2.696479
32,69.207065,8.497595,0.336379,2.175118,0.649574
42,166.019886,20.672611,10.476576,19.258732,3.362017
32,36.799371,16.754232,0.477176,8.317401,0.687500
24,189.722070,11.298465,10.805020,25.276947,3.426965
42,110.956048,8.332173,1.167433,4.760437,1.066676
32,34.169604,5.948956,0.158492,4.872118,0.414215
32,135.046483,8.584839,3.372936,3.623601,2.200167
32,45.092095,5.367181,0.102765,8.510445,0.293540
24,163.838265,52.394020,41.501419,15.203499,6.607083
24,50.451359,35.234814,2.412930,12.813798,1.476199
32,124.984433,27.573502,4.974885,22.181101,2.209026
32,42.530604,10.487576,0.180701,2.172749,0.477337
23,42.495624,2.309096,0.030278,2.618629,0.163548
24,39.042274,13.177547,0.431199,9.661719,0.735278
32,69.732024,5.916255,0.303918,2.696878,0.504178
42,114.895500,7.986104,0.955984,2.283030,1.124924
42,88.205390,3.178633,0.138185,10.527300,0.387372
42,59.562019,13.557885,0.479223,6.711188,0.774251
32,40.241808,12.753118,0.262040,13.470696,0.503650
32,331.366264,39.399185,96.092453,2.431511,11.614768
42,38.389716,11.667259,0.105743,2.880681,0.383680
42,76.606165,9.065653,0.458026,5.377366,0.656812
42,250.744408,5.569972,3.718649,4.398273,1.715989
23,33.636922,28.667915,1.241781,52.162399,1.081474
42,71.611766,4.081306,0.287852,3.936821,0.578676
23,34.458653,18.416937,0.452850,10.649333,0.663386
42,99.618827,5.515952,0.149336,5.897509,0.359464
24,115.254032,21.938967,12.070489,17.586014,3.528602
42,43.105913,2.496292,0.018599,4.533317,0.152160
32,40.279490,12.975097,0.296536,6.799645,0.545498
42,66.966999,15.447659,0.788049,8.432472,0.891772
23,82.094943,4.479215,0.354073,4.049519,0.582229
42,44.784746,1.806038,0.004235,2.271336,0.092957
32,31.909211,4.331190,0.065345,2.007792,0.283941
32,59.716955,3.988417,0.127289,3.947206,0.346937
42,119.433148,9.871428,0.609051,73.168213,0.821747
42,64.509136,9.084747,0.434306,6.382859,0.632409
32,40.873209,4.259916,0.051753,4.425292,0.213098
42,139.970893,5.921531,1.072859,4.393827,1.149544
24,159.042233,25.138601,20.468393,2.008660,5.461848
32,62.857430,3.384253,0.056705,2.734417,0.220594
32,178.317897,5.466757,1.225274,8.766494,0.981834
23,121.055131,11.691647,2.740005,6.297294,1.613045
32,123.789272,6.453183,2.203997,4.642323,1.481469
32,119.102860,1.902124,0.033572,2.105150,0.170474
32,59.533055,11.405126,0.446908,7.549261,0.669659
32,97.691873,5.810821,0.287325,2.207579,0.569904
32,51.489486,4.716074,0.092867,2.942598,0.227121
23,36.786436,2.556822,0.022849,2.007499,0.094922
24,51.008215,20.868376,0.900736,4.283185,0.987087
32,144.510386,5.672635,0.357877,4.548381,0.646473
21,238.903023,29.200472,40.591709,2.400244,4.519371
42,97.838584,13.693159,7.163938,3.965244,2.727639
42,128.676479,15.030447,8.429329,3.795684,1.847948
23,97.232118,5.275704,0.273889,2.632685,0.510828
24,64.505871,11.756281,2.560100,7.282986,1.542072
32,54.993541,11.722437,0.586549,6.586695,0.800670
32,71.566640,3.224063,0.039475,2.260570,0.147393
32,103.015975,6.232493,0.416744,6.590981,0.653095
42,149.007523,10.000225,2.884909,31.333689,1.722592
32,100.566239,4.738911,0.822552,30.096281,0.932432
42,131.858240,12.208949,0.675233,15.052717,0.816644
32,43.359939,8.856729,0.399756,4.308358,0.654550
32,47.091726,9.175438,0.301252,8.244896,0.552279
32,92.164352,6.372608,0.511723,2.802088,0.753151
32,38.509455,10.872806,0.248463,5.799057,0.486322
23,42.405231,3.965687,0.188799,3.576550,0.503283
24,113.017127,48.052559,20.534260,7.645567,4.047709
42,88.379731,40.798763,4.620992,14.270148,2.127211
21,37.976934,6.942317,0.371390,6.787949,0.628201
42,115.143420,3.279044,0.265085,3.668379,0.580951
32,54.236538,18.187996,0.988690,15.604096,0.976340
21,79.897998,56.460144,12.471258,14.762067,3.657119
32,139.536259,1.926127,0.044187,2.367435,0.259546
32,146.645394,4.082824,0.464893,2.101966,0.717963
32,49.343630,4.968960,0.055792,9.043970,0.215718
32,60.497389,3.898135,0.086975,9.565582,0.362558
24,67.532110,50.667885,3.866966,6.859742,2.036874
32,78.937186,12.657566,0.823940,5.483963,0.948990
32,64.821052,5.591828,0.209909,5.666673,0.446734
42,75.154406,8.785174,0.336375,2.945058,0.507925
32,309.256780,14.009923,6.649719,5.354105,2.544940
23,164.808523,13.366782,1.806911,5.949398,1.427710
42,37.702999,4.289116,0.103526,4.826999,0.278434
32,33.557678,22.785788,0.650095,4.602193,0.761156
32,95.263909,43.008865,4.045496,110.187790,2.143939
24,56.259716,4.310248,0.150646,2.738443,0.362498
23,130.039036,7.929374,1.228672,4.337841,1.054147
42,32.935156,2.850177,0.013586,2.000520,0.137937
23,83.427401,20.769527,3.208125,4.261354,2.096002
21,658.147203,5.168252,7.124657,2.001959,2.414533
24,59.330953,38.034946,7.975960,45.451622,2.876494
32,69.653092,4.763953,0.163863,2.387367,0.424761
32,255.301807,7.690584,2.605963,3.042130,1.484455
42,226.751283,4.255232,1.529568,2.389238,1.379036
42,126.580253,19.423077,2.383548,9.657508,1.616906
23,100.136518,9.635210,3.706998,2.311095,2.231931
32,148.450402,4.443734,0.823198,4.438419,0.817873
32,71.010351,14.531624,0.886589,2.445792,0.882637
23,49.751586,18.445715,1.392093,191.010513,1.152440
42,134.312034,18.262383,5.734986,2.826120,2.960972
32,62.447306,6.008438,0.073999,2.385424,0.318082
24,88.773276,10.991025,1.795359,4.575646,1.287263
24,80.956178,21.199488,1.095793,15.554967,1.000916
32,73.158936,10.183352,0.438553,6.179932,0.714404
42,40.177625,11.251493,0.526525,12.620039,0.741735
32,168.842833,6.255394,1.084289,2.381073,1.069468
32,403.816346,15.555914,49.679947,8.365820,7.125992
42,45.773987,12.633664,0.411388,3.974157,0.636274
32,45.848944,12.180222,0.323263,2.956317,0.542526
42,79.844491,38.720879,5.309871,2.361921,1.833721
24,176.394954,6.032927,1.348388,2.130691,0.939640
23,71.070128,22.285994,0.814672,11.195484,0.928153
42,113.101479,10.504580,1.998429,9.483444,1.123266
42,77.338510,2.656171,0.068030,2.257247,0.288294
32,83.982190,10.074233,0.919335,3.193678,0.897077
24,95.102579,34.241238,2.794424,34.690540,1.778142
42,49.546212,2.740407,0.043730,4.907282,0.182113
32,120.534056,4.433409,0.238804,3.343186,0.485713
24,60.094054,16.942112,2.306757,2.352230,1.180679
42,42.331078,3.611872,0.026395,2.495312,0.184998
32,117.147286,6.603769,0.185070,3.429437,0.456088
42,55.537937,10.302923,0.396649,2.788963,0.704054
24,53.531828,41.291721,3.942990,3.151177,1.726649
32,77.008713,21.483475,1.087316,4.309645,1.091491
32,50.198233,7.125197,0.170146,6.976015,0.443869
42,138.634907,31.427952,6.151649,2.941094,2.803053
32,70.967860,7.728588,0.731454,21.516220,0.821587
42,139.475110,2.901356,0.123882,2.833049,0.469838
32,41.002000,8.256062,0.102773,2.459828,0.293190
24,54.774554,13.204923,1.196136,35.976753,1.054108
32,94.180773,4.972373,0.187137,3.970124,0.460980
42,64.288180,10.377275,0.404743,3.319250,0.819517
42,85.055245,10.937405,1.158062,6.336789,1.113142
32,52.416053,3.481032,0.053661,6.812269,0.228041
32,57.465035,15.561786,0.799171,7.147169,0.828750
32,43.749625,8.821046,0.264776,8.760010,0.527861
42,51.804161,3.865313,0.124989,3.085784,0.357188
23,80.676578,2.464857,0.074614,2.413363,0.253405
23,84.582962,4.336070,0.417084,7.730860,0.704130
32,77.583617,9.344591,0.252070,4.604767,0.534671
42,32.382849,3.127346,0.016593,3.891683,0.112670
32,51.440272,22.900045,0.985424,6.956960,0.988839
32,38.401147,2.754138,0.016194,12.085751,0.127765
42,94.589058,2.904136,0.064063,2.254742,0.227868
32,95.601843,13.844361,1.408221,2.032302,1.210853
42,100.276049,9.279907,1.099695,7.492368,1.149400
32,68.030490,10.039921,2.244320,6.338931,1.337551
24,32.614498,3.420789,0.030202,3.803995,0.187957
32,66.116961,5.692905,0.180078,3.661318,0.440782
23,215.161504,6.801387,0.432383,5.303582,0.655842
42,95.705110,11.438569,0.788416,40.432247,0.881730
42,254.085909,18.117746,9.368084,4.452294,3.435130
42,209.243605,17.465727,4.527640,16.005606,2.083497
23,66.753451,12.840484,0.658988,4.301383,0.841516
24,50.544429,9.157412,0.882843,8.741416,0.363434
32,88.597755,19.131832,1.005558,20.194607,1.036157
32,33.890636,5.218376,0.031952,7.807317,0.175858
42,72.087153,9.411427,0.604078,10.032696,0.826556
32,122.112343,11.116607,1.479850,3.863095,1.190022
42,50.325403,6.200263,0.063328,4.638641,0.225420
32,49.228396,3.564740,0.023676,5.077979,0.144889
32,522.878467,9.970697,11.706415,4.782844,3.190560
32,60.064271,15.589870,0.680794,14.483545,0.825262
32,40.453053,2.765527,0.018776,3.701852,0.126473
42,96.058852,5.294750,0.139668,7.084884,0.336410
24,233.975293,16.082232,12.119519,3.865998,3.462229
32,58.879727,14.624722,1.727739,19.505999,1.317707
32,92.340325,8.184314,0.211908,4.374979,0.475795
42,125.268817,29.426596,6.761043,9.419826,2.670530
24,45.978068,16.462349,0.914859,31.355581,0.914216
42,43.989356,11.230453,0.170660,14.322211,0.413159
21,238.722227,3.616294,7.494503,2.911915,2.530065
42,57.721020,7.606305,0.440585,2.310747,0.686664
24,45.075673,6.353851,0.288200,11.016576,0.546324
42,148.230602,7.919151,0.663188,7.040370,0.813477
32,34.410665,44.272758,1.279954,11.895748,1.198655
42,145.203370,5.816651,0.450236,4.424744,0.652137
42,62.081997,5.982352,3.760385,2.331260,2.143531
42,94.316866,4.157448,0.164223,2.240508,0.266778
42,51.181770,14.477221,1.349798,13.611597,1.166633
24,45.152881,7.895604,0.112787,8.585115,0.344576
42,156.802297,7.701614,0.830804,3.416846,0.785491
32,91.520658,6.492500,2.119064,23.007599,1.311367
24,136.818757,14.144924,1.431291,5.108340,1.253311
32,43.640296,1.497569,0.009369,4.249164,0.098746
32,42.286167,11.094691,0.268661,3.421892,0.457138
42,49.478099,5.007129,0.176434,3.394778,0.534224
42,85.787765,9.749503,0.569492,29.076912,0.759937
23,56.356860,22.602030,2.180137,4.642137,1.540841
42,86.121167,14.564103,0.903427,9.134356,1.025115
32,122.343976,7.013597,0.772897,2.305047,0.926024
32,46.190803,6.820173,0.229409,3.086390,0.573229
42,77.282353,13.097469,0.672078,6.653308,0.762326
23,55.841245,4.620213,0.074593,2.585198,0.200555
23,110.400938,6.933699,1.276695,2.457828,0.167042
32,41.363014,6.360307,0.078386,6.079391,0.291656
24,45.735317,4.229026,0.067621,3.159547,0.227235
32,75.420535,3.155699,0.062498,7.303912,0.300910
42,64.454110,15.788710,1.193857,26.844524,1.100301
32,67.585287,20.304279,0.944530,5.505428,1.056482
32,72.860948,5.336655,0.143225,4.451743,0.383597
23,51.234512,11.018489,0.398138,12.369353,0.621101
23,184.159144,2.299738,0.165508,22.274137,0.338965
42,53.881438,11.165845,0.820758,6.824272,0.922692
23,90.370241,31.004116,3.429744,10.194292,1.829845
42,40.978190,10.466460,0.199913,5.668441,0.427481
32,69.500684,12.033176,0.459277,12.213592,0.678991
32,68.726649,14.948140,0.854460,3.295022,0.961607
24,72.663823,24.634750,5.053080,3.165143,2.190566
32,128.930457,2.558792,0.384795,8.784503,0.690510
32,81.277037,6.359690,0.154935,3.911556,0.403017
32,102.201964,7.683550,4.733561,3.850784,3.084818
24,70.291026,15.137896,1.040371,13.724345,1.093506
24,33.889114,5.741043,0.135652,7.604030,0.367872
24,97.368880,38.082111,6.854490,6.274780,2.809487
42,93.236274,13.654858,4.164082,7.834125,2.098682
42,83.037113,7.403386,0.349525,2.097467,0.542281
42,257.575138,7.584132,4.059426,6.844157,2.009821
42,44.646652,6.379551,0.042058,21.835484,0.231667
32,57.831281,15.853162,1.006614,4.265019,1.027757
23,151.071095,6.012578,0.313836,6.451086,0.572405
24,157.203598,23.545391,7.621706,3.339711,3.137971
24,42.765674,7.659114,0.518504,12.161718,0.681715
32,155.536504,6.266770,0.676384,5.098748,0.754218
42,55.188343,3.594299,0.097976,3.701491,0.279298
32,52.074926,23.776821,1.371720,11.575766,1.183519
32,138.184699,9.511944,2.578708,4.106158,1.873667
42,78.725792,6.165940,0.165382,4.724386,0.378834
32,46.260440,8.573817,0.123365,21.892500,0.339141
42,66.329287,9.138635,0.221047,8.490103,0.492682
24,82.587259,22.108587,12.044081,8.581428,3.393736
42,75.859446,24.612936,3.277185,37.186295,1.870169
23,51.767286,7.226967,0.187025,2.731308,0.395319
42,39.716651,3.909452,0.082442,4.047753,0.256829
32,58.004983,11.446836,0.865845,9.438928,0.874581
32,40.784120,31.746429,2.190309,2.278712,1.129278
42,96.139802,9.589743,0.740734,3.689655,0.724762
32,88.679411,7.552059,0.246199,7.973886,0.482697
42,58.691919,14.426028,1.295906,12.204671,1.151446
24,103.539264,26.727844,3.820604,26.987034,1.984409
24,161.364743,17.617651,4.488063,10.038344,2.025070
24,73.533975,10.077428,0.575624,5.555859,0.838055
32,45.852021,10.425823,0.278675,17.343245,0.466863
42,41.946311,6.780256,0.109452,11.012530,0.317173
32,79.760560,1.043598,0.008180,6.663159,0.085202
24,108.191911,17.528280,2.502589,5.530117,1.548342
32,104.312055,6.568619,0.304606,8.023703,0.847848
32,76.457820,9.018689,0.225774,14.995379,0.436432
24,110.035400,8.122151,0.914258,3.950453,0.931834
42,99.096166,3.823228,0.086846,2.636411,0.281167
23,100.914615,5.648071,0.722078,2.124459,0.676779
42,159.804770,5.487071,0.348070,2.860352,0.439372
32,170.935349,7.251640,0.704903,3.052976,1.082837
32,75.503822,7.491000,0.246405,2.453600,0.517124
32,211.334084,4.378031,1.828330,3.703311,1.386516
32,94.957188,6.077786,0.472932,9.414875,0.651259
23,76.146057,10.438654,1.340609,11.105003,0.681282
24,38.784494,18.549162,0.644454,3.971991,0.845359
42,117.480144,19.411438,1.529187,9.676807,0.998913
24,43.524488,3.640561,0.036960,4.483013,0.177894
32,92.554797,2.618747,0.024127,7.264315,0.165276
32,44.714684,42.648731,4.109342,7.339015,1.915028
32,84.581664,11.414491,0.501000,2.009773,0.575728
24,61.556899,8.118691,0.330076,2.439188,0.491112
42,99.660393,48.236286,5.834821,13.584689,2.423331
42,40.051427,4.087193,0.021040,16.276604,0.146491
42,54.009392,12.695699,0.485809,14.749840,0.663202
23,299.094640,24.046240,16.081219,19.146116,3.940992
32,53.982476,14.000134,0.290336,3.591170,0.593634
32,59.885361,4.869074,0.065292,4.109861,0.245492
42,64.786718,5.969927,0.289233,8.016797,0.490654
32,150.375840,6.892210,0.448779,2.495646,0.785482
24,90.043600,127.796814,42.887497,13.854837,6.176895
23,68.819283,6.659159,1.133850,12.460730,1.231130
24,114.399206,44.343689,17.064512,11.457183,4.083438
42,34.258553,6.261829,0.083533,13.207219,0.276203
42,117.048542,7.256204,1.340388,4.198668,1.185568
32,42.688345,2.691623,0.018369,2.106528,0.135058
32,68.188088,13.017766,0.737618,13.313095,0.859346
42,107.289241,49.518250,13.420286,5.704102,3.423058
42,32.159951,6.574080,0.097169,3.704937,0.309722
23,176.409775,13.115447,17.865105,12.328425,2.703677
32,41.441177,6.900623,0.107366,5.082959,0.317673
21,97.975691,4.633894,0.373904,2.422448,0.636453
32,120.661140,28.105240,7.932405,7.649951,2.749241
24,146.621891,3.812420,0.554502,2.734753,0.583206
24,63.026912,14.604684,1.343452,4.182173,1.075563
24,47.606490,15.245916,1.713096,6.611075,1.301321
32,51.884461,14.530800,0.294695,4.686317,0.502810
32,136.183737,8.158194,2.276798,3.271140,0.929073
32,37.188386,19.722410,0.849302,6.067030,0.858620
24,42.371084,4.892461,0.083087,8.264052,0.391876
42,210.079187,4.317163,0.674763,4.157041,0.737272
32,34.109898,4.398199,0.077649,11.782198,0.278463
24,38.609610,4.195280,0.045433,4.066772,0.204777
32,175.624509,5.235428,1.086387,5.165693,1.156646
24,141.262540,5.246038,3.737266,4.156738,0.776137
32,97.728911,41.565964,4.598138,15.629742,2.232191
32,45.942332,2.650386,0.022644,2.923972,0.130199
