dtag,nbin,pileup
MC2016_Summer16_QCD_HT-500-700_,20,992026
MC2016_Summer16_QCD_HT-500-700_,21,1.03699e+06
MC2016_Summer16_QCD_HT-500-700_,22,1.06106e+06
MC2016_Summer16_QCD_HT-500-700_,23,1.048e+06
MC2016_Summer16_QCD_HT-500-700_,24,1.01706e+06
MC2016_Summer16_QCD_HT-500-700_,25,970136
MC2016_Summer16_QCD_HT-500-700_,26,900768
MC2016_Summer16_QCD_HT-500-700_,27,824491
MC2016_Summer16_QCD_HT-500-700_,28,744553
MC2016_Summer16_QCD_HT-500-700_,29,663715
MC2016_Summer16_QCD_HT-500-700_,30,582155
MC2016_Summer16_QCD_HT-500-700_,31,516437
MC2016_Summer16_QCD_HT-500-700_,32,448903
MC2016_Summer16_QCD_HT-500-700_,33,395034
MC2016_Summer16_QCD_HT-500-700_,34,345382
MC2016_Summer16_QCD_HT-500-700_,35,304177
MC2016_Summer16_QCD_HT-500-700_,36,270054
MC2016_Summer16_QCD_HT-500-700_,37,242290
MC2016_Summer16_QCD_HT-500-700_,38,218605
MC2016_Summer16_QCD_HT-500-700_,39,200045
MC2016_Summer16_QCD_HT-500-700_,40,181593
MC2016_Summer16_QCD_HT-500-700_,41,168360
MC2016_Summer16_QCD_HT-500-700_,42,156850
MC2016_Summer16_QCD_HT-500-700_,43,144080
MC2016_Summer16_QCD_HT-500-700_,44,132430
MC2016_Summer16_QCD_HT-500-700_,45,117327
MC2016_Summer16_QCD_HT-500-700_,46,102942
MC2016_Summer16_QCD_HT-500-700_,47,91615
MC2016_Summer16_QCD_HT-500-700_,48,76908
MC2016_Summer16_QCD_HT-500-700_,49,64518
MC2016_Summer16_QCD_HT-500-700_,50,51352
MC2016_Summer16_QCD_HT-500-700_,51,40364
MC2016_Summer16_QCD_HT-500-700_,52,30078
MC2016_Summer16_QCD_HT-500-700_,53,22369
MC2016_Summer16_QCD_HT-500-700_,54,16300
MC2016_Summer16_QCD_HT-500-700_,55,10758
MC2016_Summer16_QCD_HT-500-700_,56,6859
MC2016_Summer16_QCD_HT-500-700_,57,4773
MC2016_Summer16_QCD_HT-500-700_,58,2987
MC2016_Summer16_QCD_HT-500-700_,59,1881
MC2016_Summer16_QCD_HT-500-700_,60,1241
MC2016_Summer16_QCD_HT-500-700_,61,697
MC2016_Summer16_QCD_HT-500-700_,62,509
MC2016_Summer16_QCD_HT-500-700_,63,356
MC2016_Summer16_QCD_HT-500-700_,64,363
MC2016_Summer16_QCD_HT-500-700_,65,275
MC2016_Summer16_QCD_HT-500-700_,66,283
MC2016_Summer16_QCD_HT-500-700_,67,216
MC2016_Summer16_QCD_HT-500-700_,68,287
MC2016_Summer16_QCD_HT-500-700_,69,237
MC2016_Summer16_QCD_HT-500-700_,70,239
MC2016_Summer16_QCD_HT-500-700_,71,263
MC2016_Summer16_QCD_HT-500-700_,72,261
MC2016_Summer16_QCD_HT-500-700_,73,243
MC2016_Summer16_QCD_HT-500-700_,74,262
MC2016_Summer16_QCD_HT-500-700_,75,231
MC2016_Summer16_QCD_HT-500-700_,76,0
MC2016_Summer16_QCD_HT-500-700_,77,0
MC2016_Summer16_QCD_HT-500-700_,78,0
MC2016_Summer16_QCD_HT-500-700_,79,0
MC2016_Summer16_QCD_HT-500-700_,80,0
MC2016_Summer16_QCD_HT-500-700_,81,0
MC2016_Summer16_QCD_HT-500-700_,82,0
MC2016_Summer16_QCD_HT-500-700_,83,0
MC2016_Summer16_QCD_HT-500-700_,84,0
MC2016_Summer16_QCD_HT-500-700_,85,0
MC2016_Summer16_QCD_HT-500-700_,86,0
MC2016_Summer16_QCD_HT-500-700_,87,0
MC2016_Summer16_QCD_HT-500-700_,88,0
MC2016_Summer16_QCD_HT-500-700_,89,0
MC2016_Summer16_QCD_HT-500-700_,90,0
MC2016_Summer16_QCD_HT-500-700_,91,0
MC2016_Summer16_QCD_HT-500-700_,92,0
MC2016_Summer16_QCD_HT-500-700_,93,0
MC2016_Summer16_QCD_HT-500-700_,94,0
MC2016_Summer16_QCD_HT-500-700_,95,0
MC2016_Summer16_QCD_HT-500-700_,96,0
MC2016_Summer16_QCD_HT-500-700_,97,0
MC2016_Summer16_QCD_HT-500-700_,98,0
MC2016_Summer16_QCD_HT-500-700_,99,0
MC2016_Summer16_QCD_HT-500-700_,100,0
MC2016_Summer16_QCD_HT-500-700_,101,0
MC2016_Summer16_QCD_HT-500-700_,102,0
MC2016_Summer16_QCD_HT-700-1000_,0,0
MC2016_Summer16_QCD_HT-700-1000_,1,279
MC2016_Summer16_QCD_HT-700-1000_,2,390
MC2016_Summer16_QCD_HT-700-1000_,3,841
MC2016_Summer16_QCD_HT-700-1000_,4,1448
MC2016_Summer16_QCD_HT-700-1000_,5,1699
MC2016_Summer16_QCD_HT-700-1000_,6,2203
MC2016_Summer16_QCD_HT-700-1000_,7,3721
MC2016_Summer16_QCD_HT-700-1000_,8,11065
MC2016_Summer16_QCD_HT-700-1000_,9,20616
MC2016_Summer16_QCD_HT-700-1000_,10,38270
MC2016_Summer16_QCD_HT-700-1000_,11,78153
MC2016_Summer16_QCD_HT-700-1000_,12,143621
MC2016_Summer16_QCD_HT-700-1000_,13,229387
MC2016_Summer16_QCD_HT-700-1000_,14,318804
MC2016_Summer16_QCD_HT-700-1000_,15,418316
MC2016_Summer16_QCD_HT-700-1000_,16,527265
MC2016_Summer16_QCD_HT-700-1000_,17,628508
MC2016_Summer16_QCD_HT-700-1000_,18,703705
MC2016_Summer16_QCD_HT-700-1000_,19,766397
MC2016_Summer16_QCD_HT-700-1000_,20,820230
MC2016_Summer16_QCD_HT-700-1000_,21,858326
MC2016_Summer16_QCD_HT-700-1000_,22,875090
MC2016_Summer16_QCD_HT-700-1000_,23,865562
MC2016_Summer16_QCD_HT-700-1000_,24,839167
MC2016_Summer16_QCD_HT-700-1000_,25,802312
MC2016_Summer16_QCD_HT-700-1000_,26,744354
MC2016_Summer16_QCD_HT-700-1000_,27,678782
MC2016_Summer16_QCD_HT-700-1000_,28,614741
MC2016_Summer16_QCD_HT-700-1000_,29,546533
MC2016_Summer16_QCD_HT-700-1000_,30,480170
MC2016_Summer16_QCD_HT-700-1000_,31,425989
MC2016_Summer16_QCD_HT-700-1000_,32,371368
MC2016_Summer16_QCD_HT-700-1000_,33,326847
MC2016_Summer16_QCD_HT-700-1000_,34,285334
MC2016_Summer16_QCD_HT-700-1000_,35,250672
MC2016_Summer16_QCD_HT-700-1000_,36,222038
MC2016_Summer16_QCD_HT-700-1000_,37,200983
MC2016_Summer16_QCD_HT-700-1000_,38,181236
MC2016_Summer16_QCD_HT-700-1000_,39,164882
MC2016_Summer16_QCD_HT-700-1000_,40,149109
MC2016_Summer16_QCD_HT-700-1000_,41,139190
MC2016_Summer16_QCD_HT-700-1000_,42,129455
MC2016_Summer16_QCD_HT-700-1000_,43,119612
MC2016_Summer16_QCD_HT-700-1000_,44,109009
MC2016_Summer16_QCD_HT-700-1000_,45,96366
MC2016_Summer16_QCD_HT-700-1000_,46,85612
MC2016_Summer16_QCD_HT-700-1000_,47,75611
MC2016_Summer16_QCD_HT-700-1000_,48,63289
MC2016_Summer16_QCD_HT-700-1000_,49,52895
MC2016_Summer16_QCD_HT-700-1000_,50,42581
MC2016_Summer16_QCD_HT-700-1000_,51,33381
MC2016_Summer16_QCD_HT-700-1000_,52,24977
MC2016_Summer16_QCD_HT-700-1000_,53,18336
MC2016_Summer16_QCD_HT-700-1000_,54,13245
MC2016_Summer16_QCD_HT-700-1000_,55,8692
MC2016_Summer16_QCD_HT-700-1000_,56,5726
MC2016_Summer16_QCD_HT-700-1000_,57,3801
MC2016_Summer16_QCD_HT-700-1000_,58,2416
MC2016_Summer16_QCD_HT-700-1000_,59,1588
MC2016_Summer16_QCD_HT-700-1000_,60,1118
MC2016_Summer16_QCD_HT-700-1000_,61,543
MC2016_Summer16_QCD_HT-700-1000_,62,410
MC2016_Summer16_QCD_HT-700-1000_,63,351
MC2016_Summer16_QCD_HT-700-1000_,64,270
MC2016_Summer16_QCD_HT-700-1000_,65,211
MC2016_Summer16_QCD_HT-700-1000_,66,208
MC2016_Summer16_QCD_HT-700-1000_,67,210
MC2016_Summer16_QCD_HT-700-1000_,68,204
MC2016_Summer16_QCD_HT-700-1000_,69,225
MC2016_Summer16_QCD_HT-700-1000_,70,204
MC2016_Summer16_QCD_HT-700-1000_,71,226
MC2016_Summer16_QCD_HT-700-1000_,72,229
MC2016_Summer16_QCD_HT-700-1000_,73,211
MC2016_Summer16_QCD_HT-700-1000_,74,229
MC2016_Summer16_QCD_HT-700-1000_,75,209
MC2016_Summer16_QCD_HT-700-1000_,76,0
MC2016_Summer16_QCD_HT-700-1000_,77,0
MC2016_Summer16_QCD_HT-700-1000_,78,0
MC2016_Summer16_QCD_HT-700-1000_,79,0
MC2016_Summer16_QCD_HT-700-1000_,80,0
MC2016_Summer16_QCD_HT-700-1000_,81,0
MC2016_Summer16_QCD_HT-700-1000_,82,0
MC2016_Summer16_QCD_HT-700-1000_,83,0
MC2016_Summer16_QCD_HT-700-1000_,84,0
MC2016_Summer16_QCD_HT-700-1000_,85,0
MC2016_Summer16_QCD_HT-700-1000_,86,0
MC2016_Summer16_QCD_HT-700-1000_,87,0
MC2016_Summer16_QCD_HT-700-1000_,88,0
MC2016_Summer16_QCD_HT-700-1000_,89,0
MC2016_Summer16_QCD_HT-700-1000_,90,0
MC2016_Summer16_QCD_HT-700-1000_,91,0
MC2016_Summer16_QCD_HT-700-1000_,92,0
MC2016_Summer16_QCD_HT-700-1000_,93,0
MC2016_Summer16_QCD_HT-700-1000_,94,0
MC2016_Summer16_QCD_HT-700-1000_,95,0
MC2016_Summer16_QCD_HT-700-1000_,96,0
MC2016_Summer16_QCD_HT-700-1000_,97,0
MC2016_Summer16_QCD_HT-700-1000_,98,0
MC2016_Summer16_QCD_HT-700-1000_,99,0
MC2016_Summer16_QCD_HT-700-1000_,100,0
MC2016_Summer16_QCD_HT-700-1000_,101,0
MC2016_Summer16_QCD_HT-700-1000_,102,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,0,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,1,136
MC2016_Summer16_SingleT_tW_5FS_powheg_,2,157
MC2016_Summer16_SingleT_tW_5FS_powheg_,3,378
MC2016_Summer16_SingleT_tW_5FS_powheg_,4,608
MC2016_Summer16_SingleT_tW_5FS_powheg_,5,746
MC2016_Summer16_SingleT_tW_5FS_powheg_,6,985
MC2016_Summer16_SingleT_tW_5FS_powheg_,7,1712
MC2016_Summer16_SingleT_tW_5FS_powheg_,8,4867
MC2016_Summer16_SingleT_tW_5FS_powheg_,9,8990
MC2016_Summer16_SingleT_tW_5FS_powheg_,10,16761
MC2016_Summer16_SingleT_tW_5FS_powheg_,11,34931
MC2016_Summer16_SingleT_tW_5FS_powheg_,12,64028
MC2016_Summer16_SingleT_tW_5FS_powheg_,13,101829
MC2016_Summer16_SingleT_tW_5FS_powheg_,14,142267
MC2016_Summer16_SingleT_tW_5FS_powheg_,15,187056
MC2016_Summer16_SingleT_tW_5FS_powheg_,16,234713
MC2016_Summer16_SingleT_tW_5FS_powheg_,17,278590
MC2016_Summer16_SingleT_tW_5FS_powheg_,18,312984
MC2016_Summer16_SingleT_tW_5FS_powheg_,19,340271
MC2016_Summer16_SingleT_tW_5FS_powheg_,20,364778
MC2016_Summer16_SingleT_tW_5FS_powheg_,21,380642
MC2016_Summer16_SingleT_tW_5FS_powheg_,22,388699
MC2016_Summer16_SingleT_tW_5FS_powheg_,23,386770
MC2016_Summer16_SingleT_tW_5FS_powheg_,24,373675
MC2016_Summer16_SingleT_tW_5FS_powheg_,25,356857
MC2016_Summer16_SingleT_tW_5FS_powheg_,26,331865
MC2016_Summer16_SingleT_tW_5FS_powheg_,27,302781
MC2016_Summer16_SingleT_tW_5FS_powheg_,28,273750
MC2016_Summer16_SingleT_tW_5FS_powheg_,29,242973
MC2016_Summer16_SingleT_tW_5FS_powheg_,30,213083
MC2016_Summer16_SingleT_tW_5FS_powheg_,31,189557
MC2016_Summer16_SingleT_tW_5FS_powheg_,32,164518
MC2016_Summer16_SingleT_tW_5FS_powheg_,33,144951
MC2016_Summer16_SingleT_tW_5FS_powheg_,34,127006
MC2016_Summer16_SingleT_tW_5FS_powheg_,35,111670
MC2016_Summer16_SingleT_tW_5FS_powheg_,36,98759
MC2016_Summer16_SingleT_tW_5FS_powheg_,37,88957
MC2016_Summer16_SingleT_tW_5FS_powheg_,38,80637
MC2016_Summer16_SingleT_tW_5FS_powheg_,39,73505
MC2016_Summer16_SingleT_tW_5FS_powheg_,40,66348
MC2016_Summer16_SingleT_tW_5FS_powheg_,41,61933
MC2016_Summer16_SingleT_tW_5FS_powheg_,42,57175
MC2016_Summer16_SingleT_tW_5FS_powheg_,43,53216
MC2016_Summer16_SingleT_tW_5FS_powheg_,44,48159
MC2016_Summer16_SingleT_tW_5FS_powheg_,45,43176
MC2016_Summer16_SingleT_tW_5FS_powheg_,46,38035
MC2016_Summer16_SingleT_tW_5FS_powheg_,47,33502
MC2016_Summer16_SingleT_tW_5FS_powheg_,48,28549
MC2016_Summer16_SingleT_tW_5FS_powheg_,49,23585
MC2016_Summer16_SingleT_tW_5FS_powheg_,50,19117
MC2016_Summer16_SingleT_tW_5FS_powheg_,51,14841
MC2016_Summer16_SingleT_tW_5FS_powheg_,52,11242
MC2016_Summer16_SingleT_tW_5FS_powheg_,53,8311
MC2016_Summer16_SingleT_tW_5FS_powheg_,54,5934
MC2016_Summer16_SingleT_tW_5FS_powheg_,55,3957
MC2016_Summer16_SingleT_tW_5FS_powheg_,56,2602
MC2016_Summer16_SingleT_tW_5FS_powheg_,57,1747
MC2016_Summer16_SingleT_tW_5FS_powheg_,58,1085
MC2016_Summer16_SingleT_tW_5FS_powheg_,59,680
MC2016_Summer16_SingleT_tW_5FS_powheg_,60,490
MC2016_Summer16_SingleT_tW_5FS_powheg_,61,249
MC2016_Summer16_SingleT_tW_5FS_powheg_,62,186
MC2016_Summer16_SingleT_tW_5FS_powheg_,63,153
MC2016_Summer16_SingleT_tW_5FS_powheg_,64,121
MC2016_Summer16_SingleT_tW_5FS_powheg_,65,100
MC2016_Summer16_SingleT_tW_5FS_powheg_,66,86
MC2016_Summer16_SingleT_tW_5FS_powheg_,67,88
MC2016_Summer16_SingleT_tW_5FS_powheg_,68,102
MC2016_Summer16_SingleT_tW_5FS_powheg_,69,97
MC2016_Summer16_SingleT_tW_5FS_powheg_,70,92
MC2016_Summer16_SingleT_tW_5FS_powheg_,71,95
MC2016_Summer16_SingleT_tW_5FS_powheg_,72,75
MC2016_Summer16_SingleT_tW_5FS_powheg_,73,89
MC2016_Summer16_SingleT_tW_5FS_powheg_,74,94
MC2016_Summer16_SingleT_tW_5FS_powheg_,75,77
MC2016_Summer16_SingleT_tW_5FS_powheg_,76,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,77,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,78,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,79,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,80,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,81,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,82,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,83,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,84,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,85,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,86,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,87,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,88,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,89,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,90,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,91,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,92,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,93,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,94,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,95,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,96,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,97,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,98,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,99,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,100,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,101,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,102,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,0,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,1,133
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,2,213
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,3,362
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,4,636
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,5,786
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,6,983
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,7,1689
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,8,4856
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,9,9040
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,10,17107
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,11,34799
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,12,64224
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,13,102280
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,14,142365
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,15,185509
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,16,233642
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,17,277237
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,18,312481
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,19,340659
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,20,363462
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,21,378755
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,22,388239
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,23,384758
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,24,373208
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,25,355675
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,26,330777
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,27,301557
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,28,272488
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,29,242388
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,30,212908
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,31,188521
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,32,164430
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,33,144671
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,34,126575
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,35,111325
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,36,98225
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,37,88504
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,38,80206
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,39,73196
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,40,66334
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,41,61865
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,42,57529
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,43,52604
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,44,48469
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,45,43290
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,46,38113
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,47,33609
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,48,27934
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,49,23433
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,50,18720
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,51,14810
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,52,11210
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,53,8311
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,54,5776
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,55,3912
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,56,2599
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,57,1657
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,58,1127
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,59,702
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,60,462
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,61,264
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,62,187
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,63,156
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,64,109
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,65,91
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,66,97
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,67,92
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,68,85
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,69,91
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,70,99
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,71,88
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,72,99
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,73,103
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,74,107
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,75,91
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,76,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,77,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,78,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,79,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,80,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,81,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,82,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,83,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,84,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,85,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,86,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,87,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,88,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,89,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,90,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,91,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,92,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,93,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,94,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,95,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,96,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,97,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,98,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,99,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,100,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,101,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,102,0
MC2016_Summer16_TTJets_powheg_aattuu,0,0
MC2016_Summer16_TTJets_powheg_aattuu,1,15
MC2016_Summer16_TTJets_powheg_aattuu,2,26
MC2016_Summer16_TTJets_powheg_aattuu,3,51
MC2016_Summer16_TTJets_powheg_aattuu,4,85
MC2016_Summer16_TTJets_powheg_aattuu,5,105
MC2016_Summer16_TTJets_powheg_aattuu,6,126
MC2016_Summer16_TTJets_powheg_aattuu,7,222
MC2016_Summer16_TTJets_powheg_aattuu,8,683
MC2016_Summer16_TTJets_powheg_aattuu,9,1222
MC2016_Summer16_TTJets_powheg_aattuu,10,2115
MC2016_Summer16_TTJets_powheg_aattuu,11,4384
MC2016_Summer16_TTJets_powheg_aattuu,12,8078
MC2016_Summer16_TTJets_powheg_aattuu,13,12953
MC2016_Summer16_TTJets_powheg_aattuu,14,18107
MC2016_Summer16_TTJets_powheg_aattuu,15,23683
MC2016_Summer16_TTJets_powheg_aattuu,16,30059
MC2016_Summer16_TTJets_powheg_aattuu,17,35281
MC2016_Summer16_TTJets_powheg_aattuu,18,39974
MC2016_Summer16_TTJets_powheg_aattuu,19,43452
MC2016_Summer16_TTJets_powheg_aattuu,20,46553
MC2016_Summer16_TTJets_powheg_aattuu,21,48656
MC2016_Summer16_TTJets_powheg_aattuu,22,49773
MC2016_Summer16_TTJets_powheg_aattuu,23,48773
MC2016_Summer16_TTJets_powheg_aattuu,24,47662
MC2016_Summer16_TTJets_powheg_aattuu,25,45102
MC2016_Summer16_TTJets_powheg_aattuu,26,42308
MC2016_Summer16_TTJets_powheg_aattuu,27,38219
MC2016_Summer16_TTJets_powheg_aattuu,28,34419
MC2016_Summer16_TTJets_powheg_aattuu,29,30840
MC2016_Summer16_TTJets_powheg_aattuu,30,27131
MC2016_Summer16_TTJets_powheg_aattuu,31,23991
MC2016_Summer16_TTJets_powheg_aattuu,32,21142
MC2016_Summer16_TTJets_powheg_aattuu,33,18441
MC2016_Summer16_TTJets_powheg_aattuu,34,16102
MC2016_Summer16_TTJets_powheg_aattuu,35,14314
MC2016_Summer16_TTJets_powheg_aattuu,36,12665
MC2016_Summer16_TTJets_powheg_aattuu,37,11354
MC2016_Summer16_TTJets_powheg_aattuu,38,10175
MC2016_Summer16_TTJets_powheg_aattuu,39,9333
MC2016_Summer16_TTJets_powheg_aattuu,40,8382
MC2016_Summer16_TTJets_powheg_aattuu,41,7952
MC2016_Summer16_TTJets_powheg_aattuu,42,7188
MC2016_Summer16_TTJets_powheg_aattuu,43,6802
MC2016_Summer16_TTJets_powheg_aattuu,44,6174
MC2016_Summer16_TTJets_powheg_aattuu,45,5436
MC2016_Summer16_TTJets_powheg_aattuu,46,5002
MC2016_Summer16_TTJets_powheg_aattuu,47,4282
MC2016_Summer16_TTJets_powheg_aattuu,48,3580
MC2016_Summer16_TTJets_powheg_aattuu,49,2954
MC2016_Summer16_TTJets_powheg_aattuu,50,2341
MC2016_Summer16_TTJets_powheg_aattuu,51,1886
MC2016_Summer16_TTJets_powheg_aattuu,52,1420
MC2016_Summer16_TTJets_powheg_aattuu,53,1031
MC2016_Summer16_TTJets_powheg_aattuu,54,768
MC2016_Summer16_TTJets_powheg_aattuu,55,511
MC2016_Summer16_TTJets_powheg_aattuu,56,309
MC2016_Summer16_TTJets_powheg_aattuu,57,222
MC2016_Summer16_TTJets_powheg_aattuu,58,150
MC2016_Summer16_TTJets_powheg_aattuu,59,94
MC2016_Summer16_TTJets_powheg_aattuu,60,65
MC2016_Summer16_TTJets_powheg_aattuu,61,34
MC2016_Summer16_TTJets_powheg_aattuu,62,17
MC2016_Summer16_TTJets_powheg_aattuu,63,18
MC2016_Summer16_TTJets_powheg_aattuu,64,19
MC2016_Summer16_TTJets_powheg_aattuu,65,12
MC2016_Summer16_TTJets_powheg_aattuu,66,18
MC2016_Summer16_TTJets_powheg_aattuu,67,12
MC2016_Summer16_TTJets_powheg_aattuu,68,12
MC2016_Summer16_TTJets_powheg_aattuu,69,13
MC2016_Summer16_TTJets_powheg_aattuu,70,17
MC2016_Summer16_TTJets_powheg_aattuu,71,13
MC2016_Summer16_TTJets_powheg_aattuu,72,9
MC2016_Summer16_TTJets_powheg_aattuu,73,17
MC2016_Summer16_TTJets_powheg_aattuu,74,12
MC2016_Summer16_TTJets_powheg_aattuu,75,9
MC2016_Summer16_TTJets_powheg_aattuu,76,0
MC2016_Summer16_TTJets_powheg_aattuu,77,0
